Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2021,10,28,6,1542,797,233,700,AA,2457,TN789,143,182,29,5,29,ATL,SFO,1092,0,13,0,None,1,19,0,0,0,0
2018,6,21,2,743,1783,1462,1757,B6,2272,TN789,31,215,430,0,4,ATL,ATL,2556,22,14,0,None,0,0,0,0,0,0
2020,9,15,6,1111,66,2184,1098,DL,8793,TN789,63,144,128,15,16,DFW,SFO,2962,15,4,0,None,0,13,9,3,0,0
2019,2,19,3,1721,1581,1809,974,WN,7114,TN321,311,304,337,0,19,ATL,DFW,2752,6,41,0,None,0,0,0,0,0,0
2018,2,16,5,1778,2090,1172,392,UA,8811,TN321,190,410,115,0,0,JFK,ORD,2214,26,17,0,None,0,0,0,0,0,0
2018,7,25,7,579,2276,55,553,WN,9769,TN456,199,415,165,6,0,DEN,ATL,810,10,7,0,None,0,13,0,3,0,0
2022,2,13,3,432,1974,812,2128,DL,6097,TN456,123,391,200,0,14,ORD,ATL,1059,1,7,0,None,0,0,0,0,0,0
2022,2,5,5,373,1836,1849,825,UA,7356,TN321,277,265,229,0,7,ATL,DFW,1695,27,24,0,None,0,0,0,0,0,0
2022,4,3,3,1210,233,1959,743,WN,5507,TN456,350,471,361,25,0,SFO,DEN,1988,17,3,0,None,0,4,10,21,5,5
2018,9,3,7,1774,1222,1086,1470,WN,8201,TN789,395,95,164,0,0,LAX,JFK,1038,27,50,0,None,0,0,0,0,0,0
2019,8,19,6,2041,1055,805,2224,DL,9396,TN456,37,292,68,0,15,SFO,SFO,2568,23,25,0,None,0,0,0,0,0,0
2021,2,14,3,2265,2160,1575,138,AA,9914,TN789,350,80,173,18,0,DFW,ORD,1283,29,10,1,D,0,4,0,24,3,0
2022,8,16,6,1131,972,599,1845,B6,7612,TN321,139,380,280,28,0,SFO,DFW,440,6,5,0,None,0,15,26,18,8,13
2019,4,22,7,1842,1853,611,541,WN,8786,TN456,423,446,348,0,0,SFO,SFO,2327,2,32,0,None,0,0,0,0,0,0
2020,2,17,6,1573,458,1238,2241,B6,8798,TN789,61,360,63,33,10,DFW,DFW,1377,15,21,0,None,0,11,12,15,2,39
2022,11,27,2,1930,1169,2188,1856,F9,6021,TN321,80,261,255,17,20,ORD,SFO,1119,25,28,1,D,0,16,4,2,2,0
2021,10,4,6,947,1380,1949,1337,F9,1470,TN321,470,389,427,35,0,ORD,ORD,939,3,4,0,None,0,4,4,21,6,37
2020,7,13,1,348,5,1530,1720,DL,1696,TN789,197,42,140,0,0,LAX,JFK,2533,29,0,0,None,0,0,0,0,0,0
2020,6,8,3,787,493,560,2294,NK,1307,TN789,95,423,267,0,0,LAX,SFO,2390,2,21,0,None,0,0,0,0,0,0
2021,10,19,7,1545,2118,626,72,DL,5333,TN321,60,398,26,16,16,JFK,JFK,1651,3,34,0,None,0,14,9,22,3,0
2022,5,5,4,25,938,1610,2141,NK,9880,TN123,476,344,39,6,0,JFK,ATL,2055,25,55,0,None,0,10,0,10,0,0
2018,11,2,4,1071,1363,674,434,NK,5798,TN123,353,323,203,10,14,LAX,ATL,237,12,30,0,None,0,10,0,11,0,0
2021,1,15,4,858,1056,48,1806,NK,3984,TN789,469,49,383,14,25,DFW,LAX,2740,20,2,0,None,0,5,8,2,0,0
2021,2,2,7,369,142,1386,2045,AA,9241,TN456,41,242,219,37,4,DFW,SFO,225,13,2,0,None,0,15,25,4,4,30
2021,8,11,1,1635,735,1902,456,NK,1736,TN789,316,299,273,0,8,LAX,SFO,357,9,6,0,None,0,0,0,0,0,0
2020,1,13,6,1210,1703,626,2276,UA,4329,TN321,52,69,422,39,2,ATL,SFO,1251,13,0,0,None,0,17,9,23,2,13
2019,3,23,3,1547,1884,276,2077,B6,3360,TN789,190,164,264,0,0,SFO,ORD,653,16,41,0,None,0,0,0,0,0,0
2018,2,10,5,883,2264,2094,1648,WN,8877,TN123,293,482,83,15,0,JFK,SFO,1346,21,57,0,None,0,0,23,11,0,0
2022,5,3,5,1914,1924,215,334,UA,6328,TN789,219,291,318,13,17,ATL,DFW,706,28,23,0,None,0,9,2,5,0,0
2022,4,5,7,278,1890,229,659,F9,9141,TN123,409,453,319,0,15,LAX,LAX,2812,13,51,0,None,0,0,0,0,0,0
2019,7,3,2,1351,941,2272,568,F9,6942,TN456,270,210,172,14,13,LAX,LAX,1764,4,36,0,None,0,1,10,16,0,0
2021,5,6,1,1702,1615,1685,176,B6,305,TN456,109,256,36,0,0,DFW,LAX,1845,20,29,0,None,0,0,0,0,0,0
2018,8,13,3,1657,1915,1310,776,B6,2398,TN456,300,294,58,0,12,ATL,ATL,2317,24,31,0,None,0,0,0,0,0,0
2022,4,10,6,1928,1968,45,1260,NK,6068,TN789,454,135,172,25,3,JFK,DEN,2824,2,31,0,None,0,0,0,24,3,12
2022,12,19,4,606,54,1836,1301,UA,2527,TN123,133,350,374,26,0,ORD,LAX,2508,18,20,0,None,0,19,1,12,8,2
2021,6,8,1,1048,1471,1037,76,UA,7160,TN789,465,433,314,0,0,ORD,DFW,1101,14,47,0,None,0,0,0,0,0,0
2019,4,18,1,28,1058,632,932,AA,187,TN456,439,419,58,0,0,DEN,JFK,648,8,15,0,None,0,0,0,0,0,0
2018,2,3,3,955,1006,986,635,WN,1565,TN789,107,125,206,0,0,JFK,ATL,810,29,3,0,None,0,0,0,0,0,0
2019,1,24,7,322,1220,332,1677,WN,6814,TN123,41,490,257,18,1,ORD,JFK,2281,23,58,0,None,0,2,16,13,5,0
2019,1,24,6,1876,565,1879,1190,WN,1910,TN321,312,324,291,27,14,ATL,DEN,1585,8,16,0,None,0,15,1,14,8,1
2018,8,17,7,583,770,2213,1412,NK,8470,TN123,140,152,328,0,30,DFW,DEN,469,9,12,0,None,0,0,0,0,0,0
2018,4,8,7,1293,1797,506,11,F9,1483,TN456,481,306,381,0,0,SFO,LAX,962,15,34,1,C,0,0,0,0,0,0
2022,5,10,2,2342,1878,116,2216,F9,7905,TN456,443,66,176,15,0,ATL,LAX,273,25,39,0,None,0,11,5,22,0,0
2022,11,2,7,655,877,942,830,UA,4883,TN456,289,297,250,17,16,ATL,ATL,1419,7,33,0,None,0,19,21,10,8,0
2018,8,12,6,785,513,635,1449,AA,6979,TN789,339,227,213,0,0,ORD,LAX,1433,6,55,0,None,0,0,0,0,0,0
2020,12,23,2,222,1617,1589,448,DL,9841,TN123,380,284,269,0,19,LAX,SFO,1169,13,10,0,None,0,0,0,0,0,0
2022,7,6,2,2122,421,1462,1789,AA,1925,TN789,447,44,285,0,3,DEN,ATL,519,17,35,0,None,0,0,0,0,0,0
2020,8,2,4,2149,1975,1991,426,F9,2699,TN456,225,434,21,5,0,ORD,DEN,396,26,24,0,None,0,4,0,0,0,0
2018,8,21,4,2220,516,868,915,NK,9490,TN123,369,114,160,21,0,ORD,SFO,1865,29,39,0,None,0,6,12,12,7,32
2022,6,23,3,1027,2032,1294,630,UA,9544,TN321,213,121,201,13,29,ORD,DFW,2982,14,29,0,None,0,0,14,15,0,0
2019,10,24,6,1683,704,1734,225,AA,9410,TN456,175,129,21,16,2,DEN,DFW,2017,11,12,1,B,0,8,8,23,0,0
2018,2,3,7,1649,1673,2263,446,UA,272,TN123,204,494,189,0,0,DFW,SFO,890,20,23,0,None,0,0,0,0,0,0
2021,6,17,2,832,2091,112,1910,B6,1324,TN123,229,203,289,0,30,JFK,ORD,416,9,35,0,None,0,0,0,0,0,0
2020,1,7,3,1003,857,2263,1499,B6,7752,TN456,217,484,326,28,14,ORD,JFK,2880,22,33,0,None,0,14,23,21,6,38
2018,1,21,2,166,218,426,2250,DL,2244,TN321,135,244,383,0,6,DFW,ORD,1638,4,7,0,None,0,0,0,0,0,0
2018,11,5,1,2347,567,1158,674,F9,2953,TN123,472,394,68,0,0,DFW,ORD,2177,16,54,0,None,0,0,0,0,0,0
2022,3,23,5,2016,1777,1066,1320,NK,331,TN123,415,115,441,17,0,SFO,DFW,243,26,17,0,None,0,16,1,17,2,0
2022,3,1,5,117,257,283,2063,B6,5872,TN321,406,423,437,0,1,ATL,LAX,1873,25,6,0,None,0,0,0,0,0,0
2022,11,8,2,1809,1536,833,1401,DL,3558,TN456,102,111,304,0,0,LAX,SFO,929,5,48,0,None,0,0,0,0,0,0
2021,5,12,3,2206,960,229,1043,WN,7565,TN123,301,351,386,20,0,DEN,ATL,2719,21,45,0,None,0,11,23,20,0,0
2022,1,14,4,1407,1400,1919,1267,UA,1828,TN456,243,403,399,0,0,LAX,DFW,2774,27,21,0,None,0,0,0,0,0,0
2018,10,16,6,1250,892,1666,1267,NK,7950,TN789,215,489,339,0,7,DFW,ORD,2906,21,6,0,None,0,0,0,0,0,0
2022,6,10,2,462,2336,384,391,WN,7185,TN789,169,146,298,17,15,DFW,ORD,2509,18,12,0,None,0,13,20,8,8,0
2019,7,15,2,1733,971,158,723,WN,7873,TN321,418,196,298,0,14,DEN,JFK,1394,16,1,0,None,0,0,0,0,0,0
2022,10,21,6,1671,102,823,1888,DL,2174,TN456,196,271,291,22,14,LAX,LAX,1903,13,43,0,None,0,19,23,10,6,36
2021,12,24,7,2151,1107,207,1285,UA,3710,TN123,172,307,63,10,0,SFO,ORD,630,15,1,0,None,0,11,0,20,0,0
2019,11,26,4,981,1955,173,2267,DL,130,TN321,101,371,79,0,28,ATL,ORD,625,6,28,0,None,0,0,0,0,0,0
2018,3,15,2,2297,1049,1823,1031,AA,5888,TN789,373,455,218,0,7,LAX,ATL,1266,14,26,0,None,0,0,0,0,0,0
2018,4,10,1,1036,1758,1104,13,WN,1559,TN456,176,499,128,5,0,ORD,LAX,2210,21,39,0,None,0,4,0,0,0,0
2020,10,21,4,1879,1445,1041,641,UA,3201,TN321,130,163,84,0,11,SFO,DEN,2958,13,17,0,None,0,0,0,0,0,0
2019,11,28,1,596,1677,1016,1045,WN,3725,TN321,367,395,422,0,0,LAX,DEN,294,20,57,0,None,0,0,0,0,0,0
2020,10,7,5,620,2349,707,224,AA,3534,TN456,114,209,192,12,0,DFW,ORD,2830,18,1,0,None,0,6,6,1,0,0
2019,12,26,6,1411,1321,1383,2282,F9,5066,TN123,334,194,372,10,6,DEN,ORD,1764,12,58,0,None,0,11,0,23,0,0
2019,10,3,4,70,1078,1891,1157,AA,9996,TN123,408,241,117,0,8,ORD,SFO,1255,21,52,0,None,0,0,0,0,0,0
2021,10,2,7,955,55,1302,1543,F9,4694,TN123,324,35,148,0,18,DFW,ATL,952,9,3,0,None,0,0,0,0,0,0
2020,10,6,4,1803,1014,676,791,UA,8807,TN456,363,102,287,14,5,LAX,DEN,1975,13,48,0,None,0,5,1,9,0,0
2021,3,21,3,437,830,661,1562,UA,5263,TN789,172,442,428,10,22,DEN,LAX,173,13,45,0,None,0,9,0,2,0,0
2019,1,9,3,1067,919,1563,436,NK,1865,TN321,408,386,106,8,0,ORD,LAX,309,24,7,0,None,0,0,0,4,0,0
2018,8,10,6,1925,456,1260,1074,AA,688,TN456,340,482,108,0,19,LAX,DFW,324,11,35,0,None,0,0,0,0,0,0
2019,10,4,7,1037,131,2353,1947,WN,7301,TN123,398,464,363,26,0,ORD,JFK,518,23,58,0,None,0,17,6,23,3,23
2021,10,27,4,1402,492,357,2039,B6,6408,TN123,224,106,413,8,0,ATL,DFW,508,26,47,0,None,0,16,0,6,0,0
2020,2,3,5,1438,1577,1308,580,WN,4243,TN321,213,312,436,27,10,ATL,LAX,230,29,8,0,None,0,15,10,17,1,28
2020,1,9,7,484,1887,1316,2002,B6,5960,TN321,330,244,248,5,0,SFO,DFW,2325,28,17,0,None,0,5,0,0,0,0
2021,8,24,2,168,2157,418,686,DL,6024,TN321,488,194,149,0,16,DEN,JFK,2438,7,49,0,None,0,0,0,0,0,0
2020,7,22,6,802,581,1491,364,UA,6199,TN321,470,203,151,8,8,ATL,JFK,2293,7,21,0,None,0,13,0,9,0,0
2022,7,17,7,245,795,641,268,AA,1618,TN321,96,127,426,0,18,DFW,ATL,1153,16,44,0,None,0,0,0,0,0,0
2018,4,14,6,2313,1883,1593,1716,DL,6081,TN456,251,54,272,13,13,LAX,ORD,2187,22,10,0,None,0,8,10,5,0,0
2018,11,10,7,848,1202,506,1394,WN,1900,TN123,291,450,129,43,19,ORD,LAX,1153,16,26,0,None,0,7,23,1,2,2
2018,9,13,3,2290,1948,1681,1575,B6,2035,TN123,355,180,316,6,19,ORD,DEN,1309,6,31,0,None,0,6,0,20,0,0
2020,6,12,5,2025,809,1501,77,F9,6323,TN456,444,249,313,3,6,JFK,DEN,1467,17,1,0,None,0,13,0,0,0,0
2020,2,27,6,1693,772,1385,188,UA,7530,TN789,51,183,234,23,1,ATL,SFO,701,18,1,0,None,0,4,27,1,9,16
2019,1,1,5,1350,1124,311,1630,B6,7376,TN123,370,105,331,10,19,ORD,LAX,2980,9,29,0,None,0,18,0,0,0,0
2019,1,28,6,529,572,1657,1325,WN,3974,TN789,195,405,223,52,29,ORD,DFW,1476,17,21,0,None,0,14,27,14,9,12
2018,9,22,3,1618,1206,244,958,NK,726,TN789,131,465,447,4,0,LAX,DFW,1195,25,21,1,D,0,10,0,0,0,0
2022,4,19,2,846,808,476,902,WN,3504,TN789,343,260,43,11,20,DEN,SFO,1135,0,23,0,None,0,1,19,10,0,0
2019,5,19,3,1788,878,614,340,AA,8032,TN789,483,32,112,25,0,JFK,SFO,2094,15,26,0,None,0,4,24,2,0,31
2019,3,6,6,1702,1741,249,2119,DL,9370,TN123,442,102,188,0,0,ORD,SFO,2225,4,10,0,None,0,0,0,0,0,0
2020,4,13,5,759,829,1595,1065,UA,2341,TN123,469,140,47,19,12,ATL,LAX,1397,28,12,0,None,0,2,3,11,2,0
2022,12,19,1,1403,1715,1773,410,AA,6540,TN456,139,364,337,0,15,ATL,LAX,1227,7,57,0,None,0,0,0,0,0,0
2018,8,13,3,797,2151,1929,897,B6,3042,TN123,424,101,418,0,11,JFK,LAX,2541,11,26,0,None,0,0,0,0,0,0
2019,4,27,5,531,1149,1875,643,NK,7101,TN456,461,441,209,20,5,DEN,ATL,384,21,14,0,None,0,1,2,1,1,0
2022,9,26,7,1917,1569,510,20,DL,1560,TN789,371,284,285,0,5,ORD,DEN,1809,19,47,0,None,0,0,0,0,0,0
2022,9,22,7,863,676,1669,677,UA,401,TN456,345,247,403,0,0,ORD,ATL,1227,12,47,0,None,0,0,0,0,0,0
2018,6,21,3,41,944,1872,1099,B6,4211,TN456,208,237,304,1,4,ORD,JFK,827,25,48,0,None,0,15,0,0,0,0
2022,2,4,6,598,1833,773,87,UA,3332,TN123,196,278,434,3,23,DEN,SFO,1653,16,16,1,D,0,11,0,0,0,0
2022,12,24,7,305,2317,1365,1617,UA,4972,TN456,163,319,82,0,20,ATL,SFO,2738,9,38,0,None,0,0,0,0,0,0
2022,10,2,5,808,800,923,2064,F9,1250,TN789,59,369,106,16,0,ORD,ATL,2051,1,8,0,None,0,14,16,0,7,0
2019,11,15,2,1263,1141,73,1588,F9,8806,TN123,392,94,421,0,12,JFK,ORD,2121,17,22,0,None,0,0,0,0,0,0
2018,7,12,5,678,1115,808,1169,NK,4227,TN123,414,314,26,0,10,ORD,ATL,2512,26,3,0,None,0,0,0,0,0,0
2022,9,27,7,730,1635,1045,1416,DL,6408,TN123,115,33,174,0,28,JFK,SFO,1655,2,56,0,None,0,0,0,0,0,0
2022,6,7,7,2025,2031,2267,309,F9,5644,TN321,38,225,412,15,17,SFO,JFK,2949,17,14,0,None,0,18,8,20,0,0
2019,3,20,4,932,1508,2126,491,B6,1955,TN789,458,148,39,16,8,JFK,DEN,684,19,42,0,None,0,9,6,2,9,0
2018,7,18,1,902,1110,234,759,F9,6978,TN456,165,219,271,11,13,DFW,DFW,1477,19,59,0,None,0,4,0,17,0,0
2020,5,23,6,132,233,2204,0,NK,8541,TN321,319,195,392,0,0,LAX,DEN,262,20,30,0,None,0,0,0,0,0,0
2019,1,13,5,2098,912,641,2088,NK,8353,TN123,493,480,367,13,7,DEN,SFO,1499,24,5,0,None,0,18,7,8,0,0
2018,3,17,7,391,1147,620,671,AA,8306,TN321,496,261,69,2,33,LAX,LAX,2942,2,25,0,None,0,17,0,0,0,0
2022,5,4,6,507,1226,984,211,AA,6162,TN321,165,159,208,3,4,DEN,JFK,1869,21,58,0,None,0,15,0,0,0,0
2018,7,25,3,1685,1055,1298,1356,AA,7272,TN456,169,398,86,0,0,SFO,LAX,2421,9,0,0,None,0,0,0,0,0,0
2018,3,14,3,1418,1574,1617,1965,NK,5462,TN789,72,121,384,0,22,LAX,LAX,2040,29,21,0,None,0,0,0,0,0,0
2018,6,20,5,955,93,1795,303,UA,9678,TN321,134,361,221,0,0,DFW,ATL,2805,10,29,0,None,0,0,0,0,0,0
2020,5,28,4,95,1545,859,690,WN,1629,TN789,341,154,420,47,0,LAX,JFK,766,29,57,0,None,0,6,19,9,6,27
2018,1,13,7,105,1750,2085,1781,DL,7981,TN789,60,329,118,22,26,SFO,ORD,834,28,21,0,None,0,13,7,15,3,17
2020,10,3,5,677,2291,2165,1833,AA,4239,TN123,199,236,168,28,0,ORD,DFW,2047,3,32,0,None,0,4,21,9,0,7
2022,6,26,2,855,57,376,615,DL,6597,TN123,190,143,179,0,2,LAX,ATL,2652,22,55,0,None,0,0,0,0,0,0
2020,8,26,4,1962,1042,1897,522,F9,2499,TN456,304,390,323,3,0,LAX,SFO,1266,3,4,0,None,0,12,0,0,0,0
2022,1,18,7,789,356,375,2072,UA,1996,TN456,282,380,185,0,31,ATL,LAX,2522,14,35,0,None,0,0,0,0,0,0
2022,2,14,7,514,2164,1604,807,DL,596,TN321,248,402,47,0,0,DEN,DEN,1927,15,45,0,None,0,0,0,0,0,0
2020,4,15,6,1084,1159,594,24,AA,940,TN123,142,130,207,0,12,LAX,SFO,1654,6,9,0,None,1,0,0,0,0,0
2019,12,3,5,1007,295,1065,1776,AA,1300,TN789,249,61,345,0,0,JFK,LAX,1990,0,0,0,None,0,0,0,0,0,0
2021,2,1,7,1317,524,2007,107,NK,5415,TN789,212,499,333,14,19,ORD,DEN,835,24,52,0,None,0,5,25,22,0,0
2018,11,26,6,2349,1124,1051,1353,UA,9345,TN321,289,160,217,12,0,ORD,DFW,1168,12,11,0,None,0,15,21,9,0,0
2021,9,24,7,2278,1617,628,179,UA,3017,TN123,41,46,228,0,0,DEN,LAX,1226,16,48,0,None,0,0,0,0,0,0
2018,10,17,1,1432,1623,1532,880,B6,9590,TN456,369,277,285,21,0,DFW,JFK,1117,20,2,1,D,0,3,0,10,6,35
2018,8,3,4,296,1128,1830,2178,UA,2870,TN321,389,404,277,0,4,DEN,JFK,2399,23,9,0,None,0,0,0,0,0,0
2022,8,14,5,454,1665,1183,1830,WN,9353,TN789,441,425,428,0,0,SFO,DFW,1967,7,0,0,None,0,0,0,0,0,0
2018,4,3,1,941,1549,745,602,WN,6382,TN123,275,93,441,15,19,SFO,LAX,1280,5,57,0,None,0,4,26,6,0,0
2018,5,13,5,239,400,1277,167,AA,8988,TN456,279,476,276,15,0,SFO,SFO,1139,5,18,0,None,0,2,5,8,0,0
2020,4,15,2,1621,1595,1951,222,F9,4131,TN456,87,107,355,21,0,ORD,LAX,1273,26,17,0,None,0,8,11,10,0,33
2021,9,18,3,2185,1989,2295,468,UA,7464,TN789,333,229,365,0,0,DFW,DEN,2475,17,44,0,None,0,0,0,0,0,0
2020,2,14,6,453,528,2250,277,WN,2918,TN789,405,70,252,0,18,DFW,ORD,2803,3,51,0,None,0,0,0,0,0,0
2018,11,21,5,1249,63,1325,2237,NK,4354,TN789,409,287,223,11,0,SFO,JFK,2970,14,30,0,None,0,12,29,7,0,0
2022,8,26,4,2074,101,1171,1549,WN,4366,TN789,30,210,92,11,26,SFO,DEN,2962,7,54,0,None,0,17,18,24,0,0
2020,2,3,5,694,1180,220,2020,NK,3119,TN456,390,319,32,42,0,ATL,ATL,1631,1,48,0,None,0,5,0,20,7,28
2020,1,19,5,709,1818,1871,1778,B6,6750,TN123,232,154,90,0,15,SFO,SFO,172,21,54,0,None,0,0,0,0,0,0
2019,10,8,5,2014,1413,2310,620,F9,9146,TN456,73,373,20,47,0,JFK,SFO,2143,18,21,0,None,0,19,21,7,6,35
2018,3,4,7,848,398,2343,1213,NK,9918,TN789,348,141,178,15,0,LAX,SFO,2770,29,3,0,None,0,19,24,1,0,0
2022,9,4,5,948,404,2339,217,F9,9703,TN123,124,497,235,28,2,JFK,DFW,1222,22,40,0,None,0,17,5,16,0,31
2020,12,19,7,106,2082,683,1334,UA,9779,TN456,323,264,214,17,13,JFK,DFW,494,8,54,0,None,0,16,15,19,9,0
2020,3,11,4,1724,376,875,2283,B6,1742,TN123,38,231,331,0,45,ATL,ORD,1334,23,9,0,None,0,0,0,0,0,0
2022,9,1,4,2083,219,1054,167,F9,2459,TN456,291,69,422,0,0,LAX,LAX,962,11,9,1,D,0,0,0,0,0,0
2018,7,8,5,596,1921,1962,2240,F9,6356,TN123,355,228,23,5,0,ATL,DFW,2584,7,14,0,None,0,11,0,0,0,0
2019,10,15,7,154,1540,348,2289,NK,9585,TN456,282,478,272,0,0,DFW,SFO,2780,24,4,0,None,0,0,0,0,0,0
2020,1,1,3,795,1606,218,1185,DL,7064,TN456,337,340,303,0,0,LAX,ORD,958,17,49,0,None,0,0,0,0,0,0
2019,10,7,5,271,752,1022,1362,B6,3338,TN321,352,155,319,0,18,SFO,ATL,298,5,42,0,None,0,0,0,0,0,0
2021,5,21,6,1570,1886,449,2240,F9,6279,TN789,125,103,49,19,4,SFO,DFW,2874,24,44,0,None,0,2,26,4,5,0
2018,9,20,6,1443,679,503,1425,DL,6004,TN321,384,208,311,0,27,ORD,SFO,455,12,16,0,None,0,0,0,0,0,0
2021,12,20,4,1207,747,85,1065,DL,790,TN456,429,34,125,3,23,DFW,ATL,1956,1,17,0,None,0,19,0,0,0,0
2021,3,24,6,1634,1321,1288,92,F9,6459,TN789,159,341,141,2,13,SFO,JFK,669,24,56,0,None,0,5,0,0,0,0
2021,9,11,6,1260,1766,522,1238,NK,8492,TN456,65,147,215,25,0,DEN,DEN,1918,17,47,0,None,0,8,0,6,5,39
2018,5,27,2,1938,54,629,512,UA,1322,TN321,134,261,222,13,0,DFW,DFW,2007,8,49,0,None,0,16,19,24,0,0
2018,9,14,5,1532,693,2299,105,DL,6423,TN123,228,178,279,22,1,ORD,DFW,1110,0,4,0,None,0,16,28,3,2,5
2022,10,22,5,121,533,17,1255,DL,4470,TN123,320,343,286,28,0,SFO,LAX,2616,5,7,0,None,0,10,15,2,5,36
2019,6,16,5,1440,1818,1268,1200,B6,7656,TN789,405,230,260,0,2,ATL,ATL,2475,13,55,0,None,0,0,0,0,0,0
2019,9,14,5,1398,104,1176,1702,UA,2110,TN321,59,378,72,0,0,LAX,DEN,1584,5,45,0,None,0,0,0,0,0,0
2022,7,12,1,1503,2341,1632,1317,NK,7023,TN321,458,60,143,0,0,ATL,ORD,1668,17,26,0,None,0,0,0,0,0,0
2022,7,17,5,149,910,499,1875,UA,2386,TN456,459,266,107,27,2,JFK,DEN,725,10,24,0,None,0,12,15,18,4,10
2021,8,14,7,706,449,457,1543,DL,3447,TN789,122,459,329,18,0,SFO,DFW,1317,6,51,0,None,0,12,15,16,5,0
2022,7,10,4,1615,1468,114,1235,NK,5086,TN123,478,184,263,0,0,ATL,JFK,1584,25,25,0,None,0,0,0,0,0,0
2020,12,24,7,1513,1415,752,916,B6,7437,TN321,265,227,359,43,22,LAX,ATL,1405,3,44,0,None,0,5,22,23,4,10
2019,9,14,4,2200,811,768,1768,B6,619,TN456,414,136,64,20,18,ATL,DFW,666,3,22,0,None,0,17,18,6,3,0
2022,11,18,1,844,389,1870,1076,B6,4891,TN789,390,188,420,0,2,JFK,ORD,2514,10,40,0,None,0,0,0,0,0,0
2020,9,22,5,2327,1235,321,1256,B6,9075,TN321,470,198,83,28,0,SFO,ORD,279,24,22,0,None,0,9,17,1,6,34
2020,6,9,3,1976,1708,1972,1541,AA,1704,TN321,484,330,205,0,0,ORD,DFW,492,17,28,0,None,0,0,0,0,0,0
2020,7,17,7,1835,1744,225,950,NK,7754,TN123,224,449,32,11,0,SFO,JFK,1376,14,32,0,None,0,0,6,7,0,0
2020,2,6,5,803,1145,360,2091,F9,2420,TN321,285,287,228,0,5,JFK,SFO,1258,29,58,0,None,0,0,0,0,0,0
2021,9,8,4,354,2188,1554,1731,DL,8700,TN123,385,91,71,3,5,SFO,DFW,1436,8,53,0,None,0,7,0,0,0,0
2020,12,26,7,1605,1475,833,1539,DL,6372,TN321,388,178,418,17,10,DEN,DFW,284,24,17,0,None,0,17,24,13,0,0
2021,1,13,2,377,1855,111,91,DL,1418,TN456,60,191,407,23,0,LAX,ATL,218,15,6,0,None,0,8,6,7,9,2
2021,1,18,6,2127,1749,211,758,UA,6159,TN456,54,115,357,7,0,ATL,LAX,2476,11,31,0,None,0,14,0,14,0,0
2020,3,5,2,1580,1583,1256,730,NK,7149,TN456,332,42,126,0,0,LAX,ORD,2993,13,40,0,None,0,0,0,0,0,0
2019,12,6,3,987,1319,947,953,UA,2861,TN789,469,304,28,0,0,JFK,ATL,1025,14,6,0,None,0,0,0,0,0,0
2020,6,21,5,232,842,158,1461,B6,2386,TN789,30,446,131,0,5,ATL,ORD,1686,21,59,0,None,0,0,0,0,0,0
2020,5,19,1,153,1604,1908,336,F9,9479,TN456,387,153,139,0,3,ORD,DFW,979,25,7,1,C,0,0,0,0,0,0
2020,2,4,5,906,1305,1347,1317,NK,926,TN456,147,387,86,8,0,DFW,ORD,183,12,49,0,None,0,18,0,23,0,0
2019,9,7,3,1620,951,1271,699,UA,6222,TN456,194,133,101,23,7,DEN,JFK,1106,29,57,0,None,0,10,11,7,2,10
2018,10,4,3,322,551,910,924,WN,229,TN123,488,78,221,0,13,SFO,JFK,537,6,20,1,D,0,0,0,0,0,0
2018,4,25,6,331,2004,403,2311,NK,1769,TN456,142,32,204,26,27,DEN,JFK,762,29,41,0,None,0,9,12,13,5,34
2021,4,11,3,242,1119,1841,2152,DL,6592,TN789,224,451,376,32,0,LAX,DEN,1586,3,16,0,None,0,14,5,17,6,39
2021,5,12,2,429,2021,1690,2016,DL,4543,TN123,169,279,395,8,0,DEN,ORD,2845,13,50,0,None,0,4,0,17,0,0
2019,8,14,6,1205,1096,1463,2271,AA,6576,TN456,49,282,176,35,0,ATL,JFK,1435,15,32,0,None,0,13,23,9,6,24
2022,10,13,5,1496,1836,1256,977,AA,7337,TN789,315,240,135,4,31,JFK,DEN,2471,0,29,0,None,0,14,0,0,0,0
2018,4,10,7,80,1808,192,114,WN,4894,TN123,487,100,133,0,0,ORD,ATL,1084,8,1,0,None,0,0,0,0,0,0
2021,5,18,5,1573,1704,1122,1258,AA,9426,TN123,260,300,152,0,14,SFO,ATL,289,28,59,0,None,0,0,0,0,0,0
2018,12,16,1,419,1124,1974,1297,F9,7427,TN789,477,67,267,37,0,JFK,SFO,1750,24,45,0,None,0,7,3,23,1,33
2019,4,5,3,466,1382,1642,1978,B6,2597,TN789,108,182,130,0,0,ORD,JFK,1078,26,35,0,None,0,0,0,0,0,0
2019,6,8,3,1080,1770,999,33,B6,9502,TN123,157,346,251,13,0,SFO,SFO,671,12,21,0,None,0,12,23,23,0,0
2022,12,14,4,2000,1641,1739,1411,NK,7222,TN789,114,499,78,15,6,SFO,DEN,520,29,31,0,None,0,6,23,23,0,0
